ID,question,item,answer
406,BFS2,bf19,1
406,BFS2,bf20,4
406,BFS2,bf21,4
406,BFS2,bf22,5
406,BFS4,bf34,4
406,BFS4,bf35,4
406,BFS4,bf36,2
406,BFS4,bf37,1
406,BFS4,bf38,4
406,BFS4,bf39,1
406,BFS4,bf40,5
406,BFS4,bf41,4
406,BFS4,bf42,5
406,BFS4,bf43,1
406,BFS4,bf44,3
406,BFS4,o1,3
407,BO1,bo1,yes
407,BO1,bo2,yes
407,BO1,bo3,no
407,BO1,bo4,no
407,BO1,bo5,no
407,BO1,bo6,
407,BO1,bo7,2
407,BO1,bo8,
407,BO2,bo20,3
407,BO2,bo21,3
407,BO2,bo22,2
407,BO2,bo23,2
407,BO2,bo24,10
407,BO2,bo25,no
407,BO2,bo26,no
407,BO2,bo27,yes
407,BFS1,bf1,1
407,BFS1,bf2,5
407,BFS1,bf3,1
407,BFS1,bf4,3
407,BFS1,bf5,5
407,BFS1,bf6,3
407,BFS1,bf7,5
407,BFS1,bf8,1
407,BFS1,bf9,3
407,BFS1,bf10,4
407,BFS1,bf11,5
407,BFS3,bf23,1
407,BFS3,bf24,3
407,BFS3,bf25,4
407,BFS3,bf26,5
407,BFS3,bf27,3
407,BFS3,bf28,5
407,BFS3,bf29,4
407,BFS3,bf30,5
407,BFS3,bf31,3
407,BFS3,bf32,5
407,BFS3,bf33,5
407,BFS2,bf12,1
407,BFS2,bf13,4
407,BFS2,bf14,1
407,BFS2,bf15,1
407,BFS2,bf16,3
407,BFS2,bf17,5
407,BFS2,bf18,5
407,BFS2,bf19,4
407,BFS2,bf20,4
407,BFS2,bf21,3
407,BFS2,bf22,5
407,BFS4,bf34,5
407,BFS4,bf35,5
407,BFS4,bf36,5
407,BFS4,bf37,5
407,BFS4,bf38,5
407,BFS4,bf39,2
407,BFS4,bf40,5
407,BFS4,bf41,5
407,BFS4,bf42,5
407,BFS4,bf43,5
407,BFS4,bf44,5
407,BFS4,o1,5
408,BO1,bo1,yes
408,BO1,bo2,yes
408,BO1,bo3,no
408,BO1,bo4,yes
408,BO1,bo5,no
408,BO1,bo6,
408,BO1,bo7,1
408,BO1,bo8,
408,BO2,bo20,3
408,BO2,bo21,2
408,BO2,bo22,1
408,BO2,bo23,2
408,BO2,bo24,7
408,BO2,bo25,no
408,BO2,bo26,yes
408,BO2,bo27,no
408,BFS1,bf1,4
408,BFS1,bf2,2
408,BFS1,bf3,5
408,BFS1,bf4,1
408,BFS1,bf5,3
408,BFS1,bf6,5
408,BFS1,bf7,5
408,BFS1,bf8,4
408,BFS1,bf9,5
408,BFS1,bf10,3
408,BFS1,bf11,4
408,BFS3,bf23,1
408,BFS3,bf24,2
408,BFS3,bf25,3
408,BFS3,bf26,4
408,BFS3,bf27,3
408,BFS3,bf28,5
408,BFS3,bf29,4
408,BFS3,bf30,3
408,BFS3,bf31,4
408,BFS3,bf32,4
408,BFS3,bf33,5
408,BFS2,bf12,4
408,BFS2,bf13,5
408,BFS2,bf14,3
408,BFS2,bf15,3
408,BFS2,bf16,4
408,BFS2,bf17,4
408,BFS2,bf18,1
408,BFS2,bf19,4
408,BFS2,bf20,4
408,BFS2,bf21,2
408,BFS2,bf22,5
408,BFS4,bf34,2
408,BFS4,bf35,4
408,BFS4,bf36,5
408,BFS4,bf37,2
408,BFS4,bf38,4
408,BFS4,bf39,4
408,BFS4,bf40,4
408,BFS4,bf41,2
408,BFS4,bf42,4
408,BFS4,bf43,1
408,BFS4,bf44,4
408,BFS4,o1,1
409,BO1,bo1,yes
409,BO1,bo2,yes
409,BO1,bo3,no
409,BO1,bo4,no
409,BO1,bo5,no
409,BO1,bo6,
409,BO1,bo7,3
409,BO1,bo8,
409,BO2,bo20,2
409,BO2,bo21,3
409,BO2,bo22,1
409,BO2,bo23,2
409,BO2,bo24,5
409,BO2,bo25,yes
409,BO2,bo26,no
409,BO2,bo27,yes
409,BFS1,bf1,5
409,BFS1,bf2,4
409,BFS1,bf3,5
409,BFS1,bf4,3
409,BFS1,bf5,4
409,BFS1,bf6,1
409,BFS1,bf7,2
409,BFS1,bf8,5
409,BFS1,bf9,4
409,BFS1,bf10,3
409,BFS1,bf11,5
409,BFS3,bf23,1
409,BFS3,bf24,4
409,BFS3,bf25,5
409,BFS3,bf26,5
409,BFS3,bf27,3
409,BFS3,bf28,4
409,BFS3,bf29,5
409,BFS3,bf30,5
409,BFS3,bf31,1
409,BFS3,bf32,4
409,BFS3,bf33,5
409,BFS2,bf12,1
409,BFS2,bf13,5
409,BFS2,bf14,3
409,BFS2,bf15,5
409,BFS2,bf16,3
409,BFS2,bf17,4
409,BFS2,bf18,1
409,BFS2,bf19,3
409,BFS2,bf20,5
409,BFS2,bf21,1
409,BFS2,bf22,5
409,BFS4,bf34,1
409,BFS4,bf35,1
409,BFS4,bf36,5
409,BFS4,bf37,2
409,BFS4,bf38,5
409,BFS4,bf39,2
409,BFS4,bf40,5
409,BFS4,bf41,1
409,BFS4,bf42,5
409,BFS4,bf43,1
409,BFS4,bf44,2
409,BFS4,o1,5
411,BO1,bo1,yes
411,BO1,bo2,yes
411,BO1,bo3,no
411,BO1,bo4,yes
411,BO1,bo5,no
411,BO1,bo6,
411,BO1,bo7,3
411,BO1,bo8,
411,BO2,bo20,2
411,BO2,bo21,3
411,BO2,bo22,1
411,BO2,bo23,2
411,BO2,bo24,10
411,BO2,bo25,yes
411,BO2,bo26,no
411,BO2,bo27,yes
411,BFS1,bf1,4
411,BFS1,bf2,2
411,BFS1,bf3,4
411,BFS1,bf4,1
411,BFS1,bf5,5
411,BFS1,bf6,4
411,BFS1,bf7,5
411,BFS1,bf8,5
411,BFS1,bf9,1
411,BFS1,bf10,5
411,BFS1,bf11,4
411,BFS3,bf23,1
411,BFS3,bf24,2
411,BFS3,bf25,4
411,BFS3,bf26,4
411,BFS3,bf27,3
411,BFS3,bf28,3
411,BFS3,bf29,4
411,BFS3,bf30,4
411,BFS3,bf31,3
411,BFS3,bf32,5
411,BFS3,bf33,5
411,BFS2,bf12,1
411,BFS2,bf13,5
411,BFS2,bf14,4
411,BFS2,bf15,4
411,BFS2,bf16,4
411,BFS2,bf17,2
411,BFS2,bf18,1
411,BFS2,bf19,2
411,BFS2,bf20,5
411,BFS2,bf21,2
411,BFS2,bf22,5
411,BFS4,bf34,2
411,BFS4,bf35,3
411,BFS4,bf36,4
411,BFS4,bf37,3
411,BFS4,bf38,4
411,BFS4,bf39,4
411,BFS4,bf40,4
411,BFS4,bf41,3
411,BFS4,bf42,4
411,BFS4,bf43,2
411,BFS4,bf44,3
411,BFS4,o1,3
412,BO1,bo1,no
412,BO1,bo2,yes
412,BO1,bo3,no
412,BO1,bo4,no
412,BO1,bo5,no
412,BO1,bo6,
412,BO1,bo7,3
412,BO1,bo8,
412,BO2,bo20,2
412,BO2,bo21,1
412,BO2,bo22,3
412,BO2,bo23,2
412,BO2,bo24,8
412,BO2,bo25,yes
412,BO2,bo26,no
412,BO2,bo27,yes
412,BFS1,bf1,4
412,BFS1,bf2,3
412,BFS1,bf3,4
412,BFS1,bf4,3
412,BFS1,bf5,5
412,BFS1,bf6,3
412,BFS1,bf7,5
412,BFS1,bf8,1
412,BFS1,bf9,4
412,BFS1,bf10,3
412,BFS1,bf11,5
412,BFS3,bf23,1
412,BFS3,bf24,4
412,BFS3,bf25,5
412,BFS3,bf26,5
412,BFS3,bf27,3
412,BFS3,bf28,5
412,BFS3,bf29,5
412,BFS3,bf30,5
412,BFS3,bf31,4
412,BFS3,bf32,5
412,BFS3,bf33,5
412,BFS2,bf12,1
412,BFS2,bf13,5
412,BFS2,bf14,3
412,BFS2,bf15,4
412,BFS2,bf16,3
412,BFS2,bf17,4
412,BFS2,bf18,1
412,BFS2,bf19,1
412,BFS2,bf20,5
412,BFS2,bf21,4
412,BFS2,bf22,5
412,BFS4,bf34,4
412,BFS4,bf35,2
412,BFS4,bf36,5
412,BFS4,bf37,3
412,BFS4,bf38,5
412,BFS4,bf39,3
412,BFS4,bf40,5
412,BFS4,bf41,3
412,BFS4,bf42,5
412,BFS4,bf43,1
412,BFS4,bf44,4
412,BFS4,o1,3
415,BO1,bo1,yes
415,BO1,bo2,yes
415,BO1,bo3,yes
415,BO1,bo4,yes
415,BO1,bo5,no
415,BO1,bo6,
415,BO1,bo7,2
415,BO1,bo8,
415,BO2,bo20,1
415,BO2,bo21,1
415,BO2,bo22,1
415,BO2,bo23,2
415,BO2,bo24,10
415,BO2,bo25,yes
415,BO2,bo26,yes
415,BO2,bo27,yes
415,BFS1,bf1,3
415,BFS1,bf2,5
415,BFS1,bf3,5
415,BFS1,bf4,3
415,BFS1,bf5,5
415,BFS1,bf6,5
415,BFS1,bf7,5
415,BFS1,bf8,1
415,BFS1,bf9,5
415,BFS1,bf10,3
415,BFS1,bf11,5
415,BFS3,bf23,1
415,BFS3,bf24,5
415,BFS3,bf25,3
415,BFS3,bf26,5
415,BFS3,bf27,3
415,BFS3,bf28,2
415,BFS3,bf29,3
415,BFS3,bf30,5
415,BFS3,bf31,3
415,BFS3,bf32,5
415,BFS3,bf33,5
415,BFS2,bf12,1
415,BFS2,bf13,5
415,BFS2,bf14,5
415,BFS2,bf15,5
415,BFS2,bf16,2
415,BFS2,bf17,5
415,BFS2,bf18,1
415,BFS2,bf19,5
415,BFS2,bf20,5
415,BFS2,bf21,3
415,BFS2,bf22,5
415,BFS4,bf34,5
415,BFS4,bf35,5
415,BFS4,bf36,3
415,BFS4,bf37,1
415,BFS4,bf38,5
415,BFS4,bf39,3
415,BFS4,bf40,5
415,BFS4,bf41,3
415,BFS4,bf42,5
415,BFS4,bf43,3
415,BFS4,bf44,5
415,BFS4,o1,5
416,BO1,bo1,yes
416,BO1,bo2,yes
416,BO1,bo3,no
416,BO1,bo4,yes
416,BO1,bo5,no
416,BO1,bo6,
416,BO1,bo7,2
416,BO1,bo8,
416,BO2,bo20,2
416,BO2,bo21,3
416,BO2,bo22,1
416,BO2,bo23,2
416,BO2,bo24,10
416,BO2,bo25,no
416,BO2,bo26,no
416,BO2,bo27,yes
416,BFS1,bf1,5
416,BFS1,bf2,4
416,BFS1,bf3,5
416,BFS1,bf4,4
416,BFS1,bf5,5
416,BFS1,bf6,4
416,BFS1,bf7,5
416,BFS1,bf8,1
416,BFS1,bf9,5
416,BFS1,bf10,5
416,BFS1,bf11,5
416,BFS3,bf23,1
416,BFS3,bf24,5
416,BFS3,bf25,5
416,BFS3,bf26,4
416,BFS3,bf27,4
416,BFS3,bf28,5
416,BFS3,bf29,5
416,BFS3,bf30,4
416,BFS3,bf31,5
416,BFS3,bf32,5
416,BFS3,bf33,5
416,BFS2,bf12,1
416,BFS2,bf13,2
416,BFS2,bf14,1
416,BFS2,bf15,1
416,BFS2,bf16,2
416,BFS2,bf17,5
416,BFS2,bf18,1
416,BFS2,bf19,1
416,BFS2,bf20,4
416,BFS2,bf21,1
416,BFS2,bf22,5
416,BFS4,bf34,1
416,BFS4,bf35,5
416,BFS4,bf36,5
416,BFS4,bf37,1
416,BFS4,bf38,5
416,BFS4,bf39,1
416,BFS4,bf40,5
416,BFS4,bf41,4
416,BFS4,bf42,5
416,BFS4,bf43,1
416,BFS4,bf44,4
416,BFS4,o1,1
417,BO1,bo1,yes
417,BO1,bo2,yes
417,BO1,bo3,no
417,BO1,bo4,no
417,BO1,bo5,no
417,BO1,bo6,
417,BO1,bo7,2
417,BO1,bo8,
417,BO2,bo20,2
417,BO2,bo21,3
417,BO2,bo22,2
417,BO2,bo23,2
417,BO2,bo24,9
417,BO2,bo25,yes
417,BO2,bo26,no
417,BO2,bo27,yes
417,BFS1,bf1,4
417,BFS1,bf2,1
417,BFS1,bf3,5
417,BFS1,bf4,2
417,BFS1,bf5,5
417,BFS1,bf6,4
417,BFS1,bf7,5
417,BFS1,bf8,4
417,BFS1,bf9,5
417,BFS1,bf10,5
417,BFS1,bf11,4
417,BFS3,bf23,1
417,BFS3,bf24,5
417,BFS3,bf25,4
417,BFS3,bf26,5
417,BFS3,bf27,3
417,BFS3,bf28,3
417,BFS3,bf29,1
417,BFS3,bf30,3
417,BFS3,bf31,4
417,BFS3,bf32,5
417,BFS3,bf33,5
417,BFS2,bf12,1
417,BFS2,bf13,5
417,BFS2,bf14,4
417,BFS2,bf15,5
417,BFS2,bf16,3
417,BFS2,bf17,3
417,BFS2,bf18,5
417,BFS2,bf19,1
417,BFS2,bf20,5
417,BFS2,bf21,4
417,BFS2,bf22,3
417,BFS4,bf34,5
417,BFS4,bf35,5
417,BFS4,bf36,4
417,BFS4,bf37,1
417,BFS4,bf38,5
417,BFS4,bf39,4
417,BFS4,bf40,5
417,BFS4,bf41,5
417,BFS4,bf42,5
417,BFS4,bf43,4
417,BFS4,bf44,2
417,BFS4,o1,4
418,BO1,bo1,yes
418,BO1,bo2,yes
418,BO1,bo3,no
418,BO1,bo4,no
418,BO1,bo5,no
418,BO1,bo6,
418,BO1,bo7,3
418,BO1,bo8,
418,BO2,bo20,3
418,BO2,bo21,3
418,BO2,bo22,2
418,BO2,bo23,2
418,BO2,bo24,5
418,BO2,bo25,yes
418,BO2,bo26,no
418,BO2,bo27,no
418,BFS1,bf1,4
418,BFS1,bf2,4
418,BFS1,bf3,4
418,BFS1,bf4,4
418,BFS1,bf5,4
418,BFS1,bf6,4
418,BFS1,bf7,4
418,BFS1,bf8,4
418,BFS1,bf9,4
418,BFS1,bf10,4
418,BFS1,bf11,4
418,BFS3,bf23,2
418,BFS3,bf24,4
418,BFS3,bf25,4
418,BFS3,bf26,4
418,BFS3,bf27,2
418,BFS3,bf28,4
418,BFS3,bf29,4
418,BFS3,bf30,5
418,BFS3,bf31,2
418,BFS3,bf32,4
418,BFS3,bf33,4
418,BFS2,bf12,4
418,BFS2,bf13,4
418,BFS2,bf14,4
418,BFS2,bf15,4
418,BFS2,bf16,4
418,BFS2,bf17,4
418,BFS2,bf18,4
418,BFS2,bf19,4
418,BFS2,bf20,4
418,BFS2,bf21,4
418,BFS2,bf22,4
418,BFS4,bf34,4
418,BFS4,bf35,4
418,BFS4,bf36,4
418,BFS4,bf37,2
418,BFS4,bf38,4
418,BFS4,bf39,2
418,BFS4,bf40,4
418,BFS4,bf41,5
418,BFS4,bf42,4
418,BFS4,bf43,2
418,BFS4,bf44,4
418,BFS4,o1,4
421,BO1,bo1,yes
421,BO1,bo2,yes
421,BO1,bo3,yes
421,BO1,bo4,yes
421,BO1,bo5,no
421,BO1,bo6,
421,BO1,bo7,2
421,BO1,bo8,
421,BO2,bo20,1
421,BO2,bo21,3
421,BO2,bo22,2
421,BO2,bo23,1
421,BO2,bo24,9
421,BO2,bo25,yes
421,BO2,bo26,no
421,BO2,bo27,yes
421,BFS1,bf1,4
421,BFS1,bf2,5
421,BFS1,bf3,4
421,BFS1,bf4,1
421,BFS1,bf5,4
421,BFS1,bf6,5
421,BFS1,bf7,5
421,BFS1,bf8,4
421,BFS1,bf9,4
421,BFS1,bf10,5
421,BFS1,bf11,4
421,BFS3,bf23,4
421,BFS3,bf24,4
421,BFS3,bf25,5
421,BFS3,bf26,4
421,BFS3,bf27,2
421,BFS3,bf28,2
421,BFS3,bf29,4
421,BFS3,bf30,5
421,BFS3,bf31,4
421,BFS3,bf32,5
421,BFS3,bf33,4
421,BFS2,bf12,1
421,BFS2,bf13,4
421,BFS2,bf14,4
421,BFS2,bf15,4
421,BFS2,bf16,5
421,BFS2,bf17,5
421,BFS2,bf18,4
421,BFS2,bf19,2
421,BFS2,bf20,4
421,BFS2,bf21,5
421,BFS2,bf22,5
421,BFS4,bf34,4
421,BFS4,bf35,5
421,BFS4,bf36,5
421,BFS4,bf37,1
421,BFS4,bf38,5
421,BFS4,bf39,2
421,BFS4,bf40,4
421,BFS4,bf41,2
421,BFS4,bf42,4
421,BFS4,bf43,2
421,BFS4,bf44,4
421,BFS4,o1,5
422,BO1,bo1,yes
422,BO1,bo2,yes
422,BO1,bo3,yes
422,BO1,bo4,yes
422,BO1,bo5,no
422,BO1,bo6,
422,BO1,bo7,3
422,BO1,bo8,
422,BO2,bo20,2
422,BO2,bo21,3
422,BO2,bo22,1
422,BO2,bo23,2
422,BO2,bo24,7
422,BO2,bo25,yes
422,BO2,bo26,no
422,BO2,bo27,yes
422,BFS1,bf1,4
422,BFS1,bf2,2
422,BFS1,bf3,4
422,BFS1,bf4,2
422,BFS1,bf5,5
422,BFS1,bf6,2
422,BFS1,bf7,5
422,BFS1,bf8,1
422,BFS1,bf9,2
422,BFS1,bf10,2
422,BFS1,bf11,1
422,BFS3,bf23,1
422,BFS3,bf24,1
422,BFS3,bf25,2
422,BFS3,bf26,4
422,BFS3,bf27,4
422,BFS3,bf28,4
422,BFS3,bf29,1
422,BFS3,bf30,2
422,BFS3,bf31,4
422,BFS3,bf32,5
422,BFS3,bf33,5
422,BFS2,bf12,1
422,BFS2,bf13,5
422,BFS2,bf14,4
422,BFS2,bf15,5
422,BFS2,bf16,4
422,BFS2,bf17,5
422,BFS2,bf18,1
422,BFS2,bf19,2
422,BFS2,bf20,5
422,BFS2,bf21,4
422,BFS2,bf22,5
422,BFS4,bf34,4
422,BFS4,bf35,5
422,BFS4,bf36,5
422,BFS4,bf37,2
422,BFS4,bf38,5
422,BFS4,bf39,4
422,BFS4,bf40,4
422,BFS4,bf41,4
422,BFS4,bf42,5
422,BFS4,bf43,4
422,BFS4,bf44,4
422,BFS4,o1,2
423,BO1,bo1,no
423,BO1,bo2,no
423,BO1,bo3,no
423,BO1,bo4,no
423,BO1,bo5,no
423,BO1,bo6,
423,BO1,bo7,2
423,BO1,bo8,
423,BO2,bo20,1
423,BO2,bo21,3
423,BO2,bo22,2
423,BO2,bo23,2
423,BO2,bo24,10
423,BO2,bo25,no
423,BO2,bo26,no
423,BO2,bo27,no
423,BFS1,bf1,4
423,BFS1,bf2,1
423,BFS1,bf3,5
423,BFS1,bf4,1
423,BFS1,bf5,5
423,BFS1,bf6,4
423,BFS1,bf7,5
423,BFS1,bf8,1
423,BFS1,bf9,3
423,BFS1,bf10,5
423,BFS1,bf11,5
423,BFS3,bf23,1
423,BFS3,bf24,5
423,BFS3,bf25,5
423,BFS3,bf26,5
423,BFS3,bf27,3
423,BFS3,bf28,1
423,BFS3,bf29,3
423,BFS3,bf30,4
423,BFS3,bf31,4
423,BFS3,bf32,5
423,BFS3,bf33,5
423,BFS2,bf12,1
423,BFS2,bf13,5
423,BFS2,bf14,4
423,BFS2,bf15,5
423,BFS2,bf16,4
423,BFS2,bf17,5
423,BFS2,bf18,1
423,BFS2,bf19,1
423,BFS2,bf20,5
423,BFS2,bf21,4
423,BFS2,bf22,4
423,BFS4,bf34,5
423,BFS4,bf35,5
423,BFS4,bf36,4
423,BFS4,bf37,1
423,BFS4,bf38,5
423,BFS4,bf39,4
423,BFS4,bf40,2
423,BFS4,bf41,4
423,BFS4,bf42,5
423,BFS4,bf43,4
423,BFS4,bf44,4
423,BFS4,o1,5
424,BO1,bo1,yes
424,BO1,bo2,no
424,BO1,bo3,no
424,BO1,bo4,no
424,BO1,bo5,no
424,BO1,bo6,
424,BO1,bo7,4
424,BO1,bo1,no
424,BO1,bo2,no
424,BO1,bo3,no
424,BO1,bo4,no
424,BO1,bo5,no
424,BO1,bo6,
424,BO1,bo7,4
424,BO1,bo1,no
424,BO1,bo2,no
424,BO1,bo3,no
424,BO1,bo4,no
424,BO1,bo5,no
424,BO1,bo6,
424,BO1,bo7,4
424,BO1,bo1,no
424,BO1,bo2,no
424,BO1,bo3,no
424,BO1,bo4,no
424,BO1,bo5,no
424,BO1,bo6,student
424,BO1,bo7,4
424,BO1,bo1,no
424,BO1,bo2,no
424,BO1,bo3,no
424,BO1,bo4,no
424,BO1,bo5,no
424,BO1,bo6,
424,BO1,bo7,3
424,BO1,bo8,
424,BO2,bo20,2
424,BO2,bo21,3
424,BO2,bo22,2
424,BO2,bo23,2
424,BO2,bo24,7
424,BO2,bo25,yes
424,BO2,bo26,no
424,BO2,bo27,no
424,BFS1,bf1,5
424,BFS1,bf2,1
424,BFS1,bf3,3
424,BFS1,bf4,3
424,BFS1,bf5,5
424,BFS1,bf6,5
424,BFS1,bf7,5
424,BFS1,bf8,4
424,BFS1,bf9,5
424,BFS1,bf10,1
424,BFS1,bf11,5
424,BFS3,bf23,1
424,BFS3,bf24,5
424,BFS3,bf25,3
424,BFS3,bf26,3
424,BFS3,bf27,3
424,BFS3,bf28,3
424,BFS3,bf29,1
424,BFS3,bf30,3
424,BFS3,bf31,3
424,BFS3,bf32,5
424,BFS3,bf33,5
424,BFS2,bf12,5
424,BFS2,bf13,5
424,BFS2,bf14,1
424,BFS2,bf15,5
424,BFS2,bf16,3
424,BFS2,bf17,5
424,BFS2,bf18,1
424,BFS2,bf19,1
424,BFS2,bf20,3
424,BFS2,bf21,2
424,BFS2,bf22,5
424,BFS4,bf34,5
424,BFS4,bf35,4
424,BFS4,bf36,2
424,BFS4,bf37,1
424,BFS4,bf38,5
424,BFS4,bf39,3
424,BFS4,bf40,5
424,BFS4,bf41,5
424,BFS4,bf42,5
424,BFS4,bf43,1
424,BFS4,bf44,3
424,BFS4,o1,1
428,BO1,bo1,no
428,BO1,bo2,no
428,BO1,bo3,no
428,BO1,bo4,no
428,BO1,bo5,no
428,BO1,bo6,
428,BO1,bo7,2
428,BO1,bo8,
428,BO2,bo20,2
428,BO2,bo21,3
428,BO2,bo22,3
428,BO2,bo23,2
428,BO2,bo24,3
428,BO2,bo25,no
428,BO2,bo26,no
428,BO2,bo27,yes
428,BFS1,bf1,4
428,BFS1,bf2,4
428,BFS1,bf3,5
428,BFS1,bf4,5
428,BFS1,bf5,5
428,BFS1,bf6,1
428,BFS1,bf7,4
428,BFS1,bf8,1
428,BFS1,bf9,5
428,BFS1,bf10,3
428,BFS1,bf11,4
428,BFS3,bf23,1
428,BFS3,bf24,5
428,BFS3,bf25,3
428,BFS3,bf26,4
428,BFS3,bf27,5
428,BFS3,bf28,5
428,BFS3,bf29,5
428,BFS3,bf30,5
428,BFS3,bf31,5
428,BFS3,bf32,5
428,BFS3,bf33,5
428,BFS2,bf12,5
428,BFS2,bf13,5
428,BFS2,bf14,3
428,BFS2,bf15,5
428,BFS2,bf16,3
428,BFS2,bf17,5
428,BFS2,bf18,1
428,BFS2,bf19,3
428,BFS2,bf20,5
428,BFS2,bf21,3
428,BFS2,bf22,5
428,BFS4,bf34,5
428,BFS4,bf35,4
428,BFS4,bf36,5
428,BFS4,bf37,3
428,BFS4,bf38,5
428,BFS4,bf39,2
428,BFS4,bf40,5
428,BFS4,bf41,1
428,BFS4,bf42,5
428,BFS4,bf43,1
428,BFS4,bf44,5
428,BFS4,o1,1
430,BO1,bo1,no
430,BO1,bo2,no
430,BO1,bo3,no
430,BO1,bo4,no
430,BO1,bo5,no
430,BO1,bo6,
430,BO1,bo7,2
430,BO1,bo8,
430,BO2,bo20,2
430,BO2,bo21,3
430,BO2,bo22,1
430,BO2,bo23,2
430,BO2,bo24,0
430,BO2,bo25,no
430,BO2,bo26,no
430,BO2,bo27,yes
430,BFS1,bf1,4
430,BFS1,bf2,1
430,BFS1,bf3,5
430,BFS1,bf4,1
430,BFS1,bf5,5
430,BFS1,bf6,4
430,BFS1,bf7,5
430,BFS1,bf8,1
430,BFS1,bf9,4
430,BFS1,bf10,4
430,BFS1,bf11,5
430,BFS3,bf23,1
430,BFS3,bf24,5
430,BFS3,bf25,4
430,BFS3,bf26,5
430,BFS3,bf27,4
430,BFS3,bf28,4
430,BFS3,bf29,4
430,BFS3,bf30,5
430,BFS3,bf31,1
430,BFS3,bf32,5
430,BFS3,bf33,5
430,BFS2,bf12,4
430,BFS2,bf13,5
430,BFS2,bf14,5
430,BFS2,bf15,5
430,BFS2,bf16,4
430,BFS2,bf17,5
430,BFS2,bf18,1
430,BFS2,bf19,5
430,BFS2,bf20,5
430,BFS2,bf21,5
430,BFS2,bf22,5
430,BFS4,bf34,4
430,BFS4,bf35,5
430,BFS4,bf36,4
430,BFS4,bf37,4
430,BFS4,bf38,5
430,BFS4,bf39,5
430,BFS4,bf40,4
430,BFS4,bf41,4
430,BFS4,bf42,5
430,BFS4,bf43,1
430,BFS4,bf44,4
430,BFS4,o1,1
917,BFS4,bf34,5
917,BFS4,bf35,4
917,BFS4,bf36,5
917,BFS4,bf37,1
917,BFS4,bf38,4
917,BFS4,bf39,5
917,BFS4,bf40,4
917,BFS4,bf41,3
917,BFS4,bf42,5
917,BFS4,bf43,4
917,BFS4,bf44,5
917,BFS4,o1,1
917,BFS2,bf12,2
917,BFS2,bf13,5
917,BFS2,bf14,5
917,BFS2,bf15,4
917,BFS2,bf16,4
917,BFS2,bf17,5
917,BFS2,bf18,4
917,BFS2,bf19,4
917,BFS2,bf20,5
917,BFS2,bf21,5
917,BFS2,bf22,5
917,BFS3,bf23,4
917,BFS3,bf24,5
917,BFS3,bf25,4
917,BFS3,bf26,4
917,BFS3,bf27,1
917,BFS3,bf28,5
917,BFS3,bf29,4
917,BFS3,bf30,5
917,BFS3,bf31,5
917,BFS3,bf32,5
917,BFS3,bf33,4
917,BFS1,bf1,3
917,BFS1,bf2,3
917,BFS1,bf3,4
917,BFS1,bf4,4
917,BFS1,bf5,4
917,BFS1,bf6,4
917,BFS1,bf7,1
917,BFS1,bf8,4
917,BFS1,bf9,3
917,BFS1,bf10,5
917,BFS1,bf11,4
917,BO2,bo20,2
917,BO2,bo21,2
917,BO2,bo22,1
917,BO2,bo24,10
917,BO2,bo25,yes
917,BO2,bo26,no
917,BO2,bo27,yes
917,BO1,bo1,yes
917,BO1,bo2,yes
917,BO1,bo3,yes
917,BO1,bo4,yes
917,BO1,bo5,no
917,BO1,bo6,
917,BO1,bo7,3
917,BO1,bo8,
915,BO1,bo1,yes
915,BO1,bo2,yes
915,BO1,bo3,no
915,BO1,bo4,no
915,BO1,bo5,yes
915,BO1,bo6,work study
915,BO1,bo7,3
915,BO1,bo8,
915,BO2,bo20,2
915,BO2,bo21,3
915,BO2,bo22,2
915,BO2,bo24,10
915,BO2,bo25,yes
915,BO2,bo26,no
915,BO2,bo27,yes
915,BFS1,bf11,5
915,BFS1,bf10,4
915,BFS1,bf9,4
915,BFS1,bf8,2
915,BFS1,bf7,4
915,BFS1,bf6,3
915,BFS1,bf5,4
915,BFS1,bf4,1
915,BFS1,bf3,5
915,BFS1,bf2,3
915,BFS1,bf1,5
915,BFS3,bf23,2
915,BFS3,bf24,4
915,BFS3,bf25,3
915,BFS3,bf26,3
915,BFS3,bf27,2
915,BFS3,bf28,4
915,BFS3,bf29,3
915,BFS3,bf30,4
915,BFS3,bf31,5
915,BFS3,bf32,5
915,BFS3,bf33,5
915,BFS2,bf12,3
915,BFS2,bf13,5
915,BFS2,bf14,4
915,BFS2,bf15,4
915,BFS2,bf16,5
915,BFS2,bf17,2
915,BFS2,bf18,1
915,BFS2,bf19,2
915,BFS2,bf20,5
915,BFS2,bf21,5
915,BFS2,bf22,5
915,BFS4,bf34,4
915,BFS4,bf35,3
915,BFS4,bf36,5
915,BFS4,bf37,3
915,BFS4,bf38,4
915,BFS4,bf39,4
915,BFS4,bf40,5
915,BFS4,bf41,5
915,BFS4,bf42,5
915,BFS4,bf43,3
915,BFS4,bf44,4
915,BFS4,o1,1
916,BO1,bo1,yes
916,BO1,bo2,yes
916,BO1,bo3,yes
916,BO1,bo4,yes
916,BO1,bo5,no
916,BO1,bo6,
916,BO1,bo7,2
916,BO1,bo8,
916,BO2,bo20,3
916,BO2,bo21,3
916,BO2,bo22,1
916,BO2,bo24,7
916,BO2,bo25,no
916,BO2,bo26,no
916,BO2,bo27,yes
916,BFS1,bf11,4
916,BFS1,bf10,4
916,BFS1,bf9,5
916,BFS1,bf8,4
916,BFS1,bf7,4
